"huc8","year","month","year_wtr","Power_diverted","consumtive_diverted","Forest_pct","prcp_sum","et_mean","swe_mean","inflow_wtr_mm","sum_cap_af","tmean","elevation","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","pop_den","weighted_median_income","project","P_ET"
15030101,2013,6,2013,0,103862.3,0,0,17.3241927631538,0,0,6300,32.076197426662,0,0,0,1.25598812103271,29606.0055166616,0,-17.3241927631538
15030101,2013,7,2013,0,100496.3,0,7.01598772258764,17.6282127735268,0,9.93424118998516,6300,33.9638594861698,0,0,0,1.25598812103271,29606.0055166616,0,-10.6122250509392
15030101,2013,8,2013,0,99033.3,0,76.8444896137304,22.8039854180328,0,115.683328661506,6300,31.8597232868341,0,0,0,1.25598812103271,29606.0055166616,0,54.0405041956976
15030101,2013,9,2013,0,91631.3,0,13.2944269004601,15.9007325366022,0,0,6300,27.9398558534872,0,0,0,1.25598812103271,29606.0055166616,0,-2.6063056361421
15030101,2013,10,2014,0,98945.3,0,0.151688907507778,10.398531272252,0,0,6300,20.0033334342659,0,0,0,1.25598812103271,29606.0055166616,0,-10.2468423647442
15030101,2013,11,2014,0,77244.2,0,28.2130514724854,10.1813692397184,0,21.3032600659067,6300,15.5673088212939,0,0,0,1.25598812103271,29606.0055166616,0,18.031682232767
15030101,2013,12,2014,0,100525.3,0,0,10.2258436471786,0,0,6300,10.5656632365099,0,0,0,1.25598812103271,29606.0055166616,0,-10.2258436471786
15030101,2014,1,2014,0,100598,0,0,12.8529893847501,0,0,6300,13.4385749926524,0,0,0,1.45612013339996,32197.7737290954,0,-12.8529893847501
15030101,2014,2,2014,0,48279,0,2.90991297134729,10.922021977034,0,3.30683810786432,6300,15.4239815215578,0,0,0,1.45612013339996,32197.7737290954,0,-8.01210900568671
15030101,2014,3,2014,0,89534,0,4.83207920379415,12.5448764724371,0,0,6300,18.0160375899398,0,0,0,1.45612013339996,32197.7737290954,0,-7.71279726864295
15030101,2014,4,2014,0,104748,0,0.469831444128568,12.7172833620126,0,0,6300,21.067335074783,0,0,0,1.45612013339996,32197.7737290954,0,-12.247451917884
15030101,2014,5,2014,0,110267,0,0.00736784407915501,13.8847557692747,0,0,6300,25.5730847142015,0,0,0,1.45612013339996,32197.7737290954,0,-13.8773879251955
15030101,2014,6,2014,0,94840,0,0,16.0897982505219,0,0,6300,30.7853540505185,0,0,0,1.45612013339996,32197.7737290954,0,-16.0897982505219
15030101,2014,7,2014,0,105214,0,25.9634020330006,20.7913078081456,0,19.222330867558,6300,33.6900481696861,0,0,0,1.45612013339996,32197.7737290954,0,5.172094224855
